G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  80.922, 203.549,-1407.588, 0.0473616,-0.7600322,-0.6440610, 0.0727553,0.37283533811569214,Enabled,  98.713, 303.997,-1436.731, 0.0099950, 0.0109176,-0.7350248, 0.6778787,0.26439276337623596,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.014, 203.555,-1407.756, 0.0469474,-0.7601947,-0.6438766, 0.0729578,0.378239244222641,Enabled,  98.686, 303.978,-1436.715, 0.0100521, 0.0109815,-0.7349424, 0.6779661,0.26562395691871643,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.119, 203.555,-1407.686, 0.0458296,-0.7603790,-0.6438846, 0.0716663,0.37860915064811707,Enabled,  98.796, 303.987,-1436.760, 0.0097901, 0.0106969,-0.7349868, 0.6779264,0.2625070810317993,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.049, 203.539,-1407.610, 0.0467031,-0.7602465,-0.6439170, 0.0722145,0.37188276648521423,Enabled,  98.743, 304.001,-1436.746, 0.0098746, 0.0108185,-0.7350439, 0.6778612,0.26092126965522766,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  80.980, 203.522,-1407.622, 0.0478304,-0.7600787,-0.6439029, 0.0733597,0.3705114424228668,Enabled,  98.702, 303.972,-1436.734, 0.0099951, 0.0109445,-0.7349447, 0.6779650,0.265830397605896,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.022, 203.511,-1407.573, 0.0470252,-0.7601409,-0.6439891, 0.0724740,0.3723931312561035,Enabled,  98.748, 303.967,-1436.722, 0.0099567, 0.0108842,-0.7349322, 0.6779802,0.26744794845581055,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.042, 203.517,-1407.529, 0.0470962,-0.7602189,-0.6438981, 0.0724191,0.37597617506980896,Enabled,  98.679, 303.978,-1436.716, 0.0100494, 0.0109929,-0.7349715, 0.6779344,0.2605369985103607,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.108, 203.527,-1407.688, 0.0471324,-0.7602897,-0.6437671, 0.0728145,0.3717094361782074,Enabled,  98.754, 303.969,-1436.740, 0.0098392, 0.0107758,-0.7349190, 0.6779979,0.2693537175655365,
G0 X432 Y1008 Z1008 A-73 B-50 C0\n,27,63,63,-73,-50,0,Enabled,  81.130, 203.514,-1407.710, 0.0469506,-0.7602911,-0.6437854, 0.0727562,0.3731585443019867,Enabled,  98.745, 303.992,-1436.735, 0.0099720, 0.0109273,-0.7350115, 0.6778932,0.2644718885421753,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.973, 194.243,-1436.282, 0.0159520, 0.7463974, 0.6569717,-0.1049980,0.3711617588996887,Enabled,  98.743, 304.095,-1436.759, 0.0102247, 0.0107090,-0.7350457, 0.6778558,0.2692987322807312,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.953, 194.238,-1436.305, 0.0152207, 0.7463979, 0.6568605,-0.1057957,0.3683159649372101,Enabled,  98.715, 304.101,-1436.760, 0.0102540, 0.0107242,-0.7350689, 0.6778301,0.26509010791778564,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.929, 194.232,-1436.256, 0.0158581, 0.7463819, 0.6569923,-0.1049935,0.3658037781715393,Enabled,  98.730, 304.068,-1436.757, 0.0101698, 0.0105977,-0.7349538, 0.6779581,0.26314032077789307,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.990, 194.207,-1436.372, 0.0158210, 0.7464059, 0.6569025,-0.1053900,0.3697431683540344,Enabled,  98.765, 304.081,-1436.756, 0.0101719, 0.0106036,-0.7349952, 0.6779131,0.26407885551452637,
