G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  49.193, -65.824,-1340.532, 0.0321580, 0.7605669, 0.5992242,-0.2478593,0.3100948631763458,Enabled,  76.617, -25.120,-1344.612, 0.0146137, 0.0226878,-0.6928715, 0.7205558,0.22986100614070892,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  49.172, -65.804,-1340.470, 0.0331039, 0.7605801, 0.5995628,-0.2468734,0.31742244958877563,Enabled,  76.566, -25.131,-1344.614, 0.0146880, 0.0227198,-0.6928302, 0.7205930,0.22951067984104156,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.759,-121.452,-1337.664, 0.1542733, 0.6975514, 0.6574404,-0.2395700,0.3019007444381714,Enabled,  76.595, -25.115,-1344.602, 0.0147184, 0.0227025,-0.6928582, 0.7205661,0.22772428393363953,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.686,-121.457,-1337.617, 0.1544558, 0.6974640, 0.6576195,-0.2392155,0.29906928539276123,Enabled,  76.568, -25.120,-1344.599, 0.0146825, 0.0226564,-0.6928589, 0.7205676,0.22520625591278076,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.706,-121.541,-1337.708, 0.1546766, 0.6973812, 0.6575896,-0.2393962,0.3043328821659088,Enabled,  76.577, -25.090,-1344.612, 0.0147996, 0.0228042,-0.6929854, 0.7204390,0.22614607214927673,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.698,-121.526,-1337.688, 0.1539385, 0.6975423, 0.6573647,-0.2400199,0.3026171922683716,Enabled,  76.623, -25.132,-1344.608, 0.0145993, 0.0226135,-0.6928173, 0.7206107,0.2284274846315384,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.684,-121.472,-1337.646, 0.1548011, 0.6973936, 0.6577430,-0.2388576,0.2974421977996826,Enabled,  76.586, -25.123,-1344.591, 0.0146228, 0.0226000,-0.6928118, 0.7206159,0.225286602973938,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.700,-121.554,-1337.742, 0.1542524, 0.6974782, 0.6574364,-0.2398075,0.30912885069847107,Enabled,  76.611, -25.147,-1344.573, 0.0146842, 0.0226970,-0.6927437, 0.7206770,0.22305986285209656,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.652,-121.562,-1337.706, 0.1544644, 0.6973974, 0.6575751,-0.2395257,0.3011167049407959,Enabled,  76.572, -25.105,-1344.601, 0.0147600, 0.0227442,-0.6928934, 0.7205300,0.2260158210992813,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.626,-121.644,-1337.807, 0.1544627, 0.6973925, 0.6574818,-0.2397972,0.30499333143234253,Enabled,  76.575, -25.113,-1344.614, 0.0146921, 0.0227088,-0.6928756, 0.7205496,0.2254551500082016,
